Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
131,216.12,197.83,231.66,250.25,243.4,237.77,208.33,221.57,206.09,236.25,200.43,207.11,210.67,210.84,209.66,210.85,200.06,195.49,200.49,173.96,214.56,198.63,196.3,186.27
134,217.48,199.83,230.29,248.75,244.16,243.08,206.76,221.17,208.57,238.74,201.41,208.28,213.1,215.03,209.75,211,200.53,198.77,201.26,171.7,218.37,197.26,190.11,186.96
138,219.18,196.32,230.47,246.84,242.96,240.52,208.94,222.62,205.75,236.1,201.21,207.64,209.91,213.88,211.99,211.68,201.35,196.87,202.27,173.62,218.24,197.7,192.92,187.82
141,216.73,199.59,229.54,247.79,247.21,241.61,210.77,218,209.22,237.16,202.68,210.53,210.26,211.91,212.27,210.45,203.04,196.53,202.06,176.45,213.71,203.1,192.26,187.18
145,217.27,197.96,229.37,249.53,245.07,242.51,209.25,223.89,208.45,239.91,201.52,210.66,209.35,212.98,215.46,208.97,203.23,198.69,201.33,172.33,219.25,200.75,191.95,190.2
149,216.8,199.83,232.36,248.83,247.21,241.08,209.63,225.02,208.65,238.27,201.68,208.71,211.13,211.04,213.69,211.1,203.15,199.11,204.81,173.93,216.09,197.26,194.46,189.68
152,218.99,199.02,229.54,249.23,245.12,239.61,211.33,224.11,209.39,237.28,201.47,209.54,211.4,212.84,212.51,212,205.41,199.87,202.66,174.77,219.68,198.6,193.16,189.05
156,222.05,198.72,230.89,251.02,248.1,244.45,211.92,219.32,210.03,236.67,202.57,212.43,210.7,213.03,213.67,214.41,202.93,198.26,202.6,172.97,216.45,199.71,193.83,188.12
159,221.01,198.8,232.17,252.09,247.06,242.72,210.93,225.16,209.59,239.94,201.3,209.7,212.52,211.63,214.49,214.83,207.44,199.85,202.36,173.97,216.59,200.01,193.3,188.18
163,221.99,200.15,231.51,250.55,249.31,240.39,212.42,223.96,212.54,241.32,203.62,208.62,211.95,211.67,213.39,213.46,206.44,198.76,204.23,172.37,215.47,200.66,195.18,188.26
166,222.04,200.36,229.4,250.56,245.95,240.13,212.34,225.68,207.29,237.48,202.8,210.87,210.65,215.58,216.46,214.84,206.51,200.63,202.66,175.74,215.22,202.17,196.2,187.63
170,221.85,199.3,233.19,249.53,247.87,241.49,210.55,227.98,207.94,237.71,203.58,209.43,212.44,214.85,215.1,215.8,204.53,201.41,204.28,175.85,217.18,200.33,195.26,188
173,221.46,200.59,230.97,251.2,247.79,244.5,210.61,225.92,209.53,235.71,202.77,209.37,213.34,212.88,215.72,212.45,206.65,200.52,203.58,176.02,214.81,201.46,195.62,190.12
177,221.96,197.77,233.82,251.18,247.66,243.35,209.49,226.78,212.69,238.32,202.56,209.94,212.05,212.65,211.68,216.87,208.44,201.29,203.73,174.47,217.29,201.25,196.22,189.87
180,220.13,199.6,232.68,250.43,250.18,243.68,208.24,226.44,208.74,239.43,201.07,209.85,211.49,213.78,214.09,213.81,209.66,202.4,202.13,173.39,219.15,198.71,194.77,188.07
184,221.76,200.83,231.63,252,247,241.61,212.71,227.72,209.62,238.7,200.88,209.64,211.87,213.61,213.32,214.2,206.91,202.58,204.63,174.59,220.62,201.28,197.97,191.09
188,218.46,200.88,232.92,251.84,247.21,243.87,212,226.79,210.7,238.28,204.19,210.68,213.52,213.59,216.17,215.38,208.58,200.74,205.41,176.48,217.81,199.01,196.66,189.45
191,221.21,199.88,229.99,251.2,249.67,244.52,210.88,226.54,211.21,241.49,203.79,211.2,212.9,216.55,215.92,214.08,208.78,201.66,207.93,180.03,216.55,200.74,198.74,188.92
195,216.91,199.62,231.49,252.08,249.04,242.57,211.43,226.94,211.43,236.83,201.35,208.95,212.18,214.56,215.43,214.19,207.73,203.34,203.21,175.3,220.39,202.52,196.27,190.54
198,223.74,201.39,231.23,252.03,249.18,242.85,209.83,221.22,211.11,238.3,202.63,212.07,213.93,215.9,218.65,212.31,209.53,202.79,203.73,173.09,219.11,201.08,196.41,189.7
202,222.2,201.69,230.57,250.99,247.52,244.69,211.38,227.06,212.1,241.16,202.68,212.27,213.57,214.36,214.38,215.5,206.75,201.96,202.75,173.7,213.11,203.57,195.5,189.9
205,219.33,197.43,230.64,247.35,242.05,239.08,205.94,222.76,206.64,237.15,198.41,207.84,208.13,209.05,210.56,208.74,202.17,198.74,198.1,170.52,211.74,195.01,189.95,184.46
209,214.9,193.99,225.97,243.64,237.77,232.99,204.2,221.55,206.19,230.52,196.16,205.13,206.17,207.57,206.23,206,200.84,196.55,196.75,168.17,207.47,182.74,182.41,177.74
212,219.73,197.11,230.15,248.47,244.3,239.24,207.88,217.89,207.3,235.84,200.66,209.84,213.36,208.85,211.07,210.1,206.16,202.89,201.66,172.74,213.01,193.22,184.53,185.3
216,220.81,196.25,232.29,246.65,244.09,242.25,207.76,226.29,209.99,237,200.43,209.16,212.08,215.45,212.98,211.59,210.32,202.02,202.11,175.54,214.5,192.4,187.39,183.72
219,221.19,196.46,231.21,246.29,243.96,240.61,208.86,224.36,212.09,237.92,203.97,212.37,214.6,213.57,212.49,211.33,210.9,204.46,199.46,175.01,215.64,191.67,189.62,185.82
223,215.72,198.19,232.23,246.88,245.79,241.88,212.12,227.43,210.86,240.09,200.15,208.83,211.53,212.21,212.28,212.46,205.89,203.66,203.5,171.68,216.13,191.31,189.4,184.72
227,216.41,196.39,231.44,248.79,244.56,242.15,211.32,226.83,210.4,241.64,201.05,209.92,209.3,211.72,212.94,213.09,208.64,203.36,199.86,177.78,216.75,191.1,188.96,185.69
230,221.15,197.82,230.53,247.91,245.09,240.87,209.84,226.92,210.37,236.7,202.38,208.7,209.48,211.88,214.67,211.11,207.64,201.03,205.86,174.32,214.67,192.35,189.69,186.33
234,219.01,197.93,230.45,249.59,245.44,241.73,209.25,221.62,209.12,241.76,201.82,209.86,210.56,212.48,216.54,213.55,206.52,201.98,205.31,174.33,212.81,192.39,191.32,186.81
237,220.43,198.96,230.07,248.68,243.88,242.1,212.39,227.29,209.91,238.82,199.9,208.78,210.76,212.28,213.9,214.29,209.33,203.15,204.57,173.68,217.16,193.37,191,186.18
