Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
166,60.761,60.645,59.7,60.246,59.931,59.6,60.556,59.758,59.224,59.861,60.373,60.37,59.915,60.854,61.003,60.519,59.453,59.252,59.622,60.666,59.898,62.696,61.761,60.273
170,60.709,60.324,60.686,59.999,60.398,59.939,60.045,60.368,59.412,59.921,60.606,59.958,60.424,60.645,60.619,60.791,58.884,59.48,60.101,60.703,60.443,62.125,61.465,60.392
173,60.602,60.714,60.109,60.4,60.379,60.686,60.062,59.822,59.864,59.416,60.366,59.943,60.68,60.09,60.793,59.846,59.493,59.218,59.894,60.762,59.784,62.476,61.576,61.073
177,60.739,59.862,60.85,60.397,60.347,60.398,59.743,60.049,60.768,60.074,60.301,60.104,60.312,60.025,59.657,61.092,60.008,59.445,59.936,60.225,60.476,62.409,61.765,60.991
180,60.239,60.417,60.555,60.216,60.962,60.482,59.386,59.959,59.638,60.355,59.858,60.078,60.155,60.344,60.334,60.228,60.36,59.772,59.467,59.852,60.993,61.623,61.31,60.413
184,60.684,60.788,60.282,60.593,60.187,59.968,60.661,60.298,59.89,60.169,59.802,60.018,60.262,60.297,60.116,60.341,59.569,59.826,60.204,60.266,61.402,62.419,62.318,61.383
188,59.782,60.803,60.616,60.554,60.238,60.529,60.46,60.051,60.2,60.064,60.787,60.317,60.733,60.292,60.921,60.673,60.05,59.283,60.432,60.918,60.62,61.715,61.903,60.857
191,60.534,60.499,59.855,60.401,60.838,60.69,60.139,59.985,60.344,60.872,60.667,60.465,60.557,61.127,60.85,60.305,60.108,59.555,61.174,62.145,60.269,62.252,62.558,60.688
195,59.357,60.422,60.246,60.611,60.683,60.207,60.297,60.091,60.408,59.699,59.942,59.821,60.35,60.564,60.711,60.336,59.803,60.052,59.785,60.511,61.337,62.803,61.781,61.209
198,61.227,60.957,60.177,60.6,60.717,60.276,59.841,58.577,60.316,60.068,60.322,60.716,60.849,60.943,61.621,59.807,60.322,59.889,59.939,59.749,60.982,62.357,61.826,60.936
202,60.804,61.048,60.004,60.35,60.314,60.733,60.281,60.124,60.598,60.79,60.338,60.773,60.745,60.508,60.418,60.706,59.522,59.643,59.651,59.959,59.311,63.129,61.541,61.001
205,60.02,59.758,60.024,59.474,58.98,59.339,58.73,58.986,59.039,59.779,59.067,59.503,59.198,59.009,59.338,58.802,58.203,58.691,58.282,58.862,58.931,60.474,59.792,59.253
209,58.807,58.719,58.807,58.583,57.938,57.829,58.236,58.664,58.911,58.107,58.397,58.727,58.64,58.59,58.121,58.029,57.82,58.045,57.884,58.05,57.742,56.669,57.417,57.096
212,60.128,59.663,59.895,59.743,59.528,59.379,59.285,57.694,59.227,59.449,59.737,60.075,60.688,58.953,59.484,59.184,59.352,59.919,59.329,59.63,59.283,59.919,58.087,59.525
216,60.424,59.4,60.453,59.306,59.477,60.127,59.249,59.92,59.996,59.741,59.668,59.881,60.323,60.815,60.022,59.606,60.551,59.661,59.462,60.596,59.699,59.665,58.985,59.018
