Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
204,163.29,187,195.94,193.76,202.63,197.11,187.27,183.82,168.52,167.99,169.57,162.8,168.34,162.82,164.88,169.71,159.71,165.88,170.44,176.09,175.21,172.88,164.16,158.77
210,165.77,188.95,196.7,198.34,202.38,195.18,192.21,188.2,170.24,171.14,167.11,164.75,172.95,164.29,165.45,170.22,159.26,167.97,170.68,175.07,178.15,174.18,163.51,158.37
216,167.33,191.2,199.47,200.13,201.33,200.01,193,188.01,173,172.56,169.26,165.77,171.04,166.66,169.48,169.01,160.17,169.37,171.84,176.57,178.52,173.57,164.69,159.96
222,166.14,190.96,201.5,200.18,204.8,199.75,193.12,185.22,175.51,174.5,169.98,166.42,171.94,167.54,168.15,170.42,160.12,168.26,171.88,178.6,179.19,175.03,164.19,160.29
228,166.6,188.98,201.68,203.11,203.74,203.64,192.35,187.64,175.73,175.87,173.1,169.64,174.43,169.31,169.75,172.05,161.74,169.95,172.54,178.67,182.1,175.18,165.98,162.38
234,166.34,189.41,200.91,200.87,207.01,202.48,194.41,191.76,174.1,176.58,172.96,168.91,175.75,168.13,170.08,174.69,161.67,169.53,176.83,178.82,180.51,177.83,164.89,161.14
240,166,192.29,200.21,198.55,205.12,199.77,195.81,191.1,174.56,181,171.65,170.36,173.69,170.18,170.98,174.21,162.94,172.24,176.94,179.76,181.77,178.85,165.57,165.53
246,168.27,191.95,200.17,203.57,204.7,199.82,192.83,192.18,176.71,175.2,172.17,170.41,175.23,168.84,173.56,175.08,164.31,170.47,175.14,180.51,181.67,178.22,166.81,161.72
252,165.94,192.11,199.41,204.18,206.64,201.83,194.72,190.37,176.07,176.7,175.65,171.91,176.15,171.35,174.08,176.74,162.47,170.89,175.59,180.9,183.33,180.6,169.17,163.96
258,166.95,193.11,199.13,200.63,207.1,201.24,192.31,189.95,175.66,179.19,175.64,169.74,177.4,170.74,171.87,177.32,163.73,171.84,176.82,179.69,184.34,179.84,167.12,165.51
