Time,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,2:1,2:2,2:3,2:4,2:5,2:6,2:7,2:8,3:1,3:2,3:3,3:4,3:5,3:6,3:7,3:8
396,164.46,189.92,197.12,199.66,200.89,197.64,191.08,185.62,172.9,176.1,175.27,171.19,177.99,171.97,172.12,173.12,163.52,171.19,179,180.98,187.06,182.07,172.18,167.45
402,181.07,204.89,213.92,217.76,217.15,211.54,206.26,202.25,176.33,173.96,173.42,172.76,177.6,169,173.82,175.09,169.25,177.58,187.79,187.24,191.82,185.38,175.08,170.11
408,176.93,203.84,211.85,213.98,217.47,209.78,204.37,199.19,175.72,177.04,173.96,174.7,180.59,171.31,174.29,176.68,165.49,176.5,184.45,186.52,190.42,184.53,173.39,169.85
414,179.96,203.25,211.45,211.55,216.68,213.85,202.46,200.11,178.28,178.3,175.65,173.35,180.58,172.08,175.28,176.65,167.72,177.65,181.35,185.89,189.45,182.52,174.46,169.47
420,181.34,200.82,210.91,212.58,217.01,212.24,202.81,198.94,177.77,180.54,175.81,172.03,181.33,174.19,174.65,176.56,168.51,176.57,182.01,185.35,190.36,183.26,173.22,169.31
426,178.52,201.1,211.1,213,215.82,212.94,201.66,198.6,180.29,182.42,176.19,173.99,180.26,172.35,176.1,178.27,167.08,176.18,180.75,185.6,189.63,185.72,173.41,171.67
432,176.36,200.2,210.92,212.59,217.16,211.27,201.25,198.12,179.9,180.71,175.96,173.97,181.75,173,175.49,178.62,169.09,176.58,182.32,185.18,188.53,183.12,175.73,168.36
438,179.97,201.3,210.98,212.36,217.27,212.33,204.55,199.02,178.61,182.48,177.38,175.57,180.81,174.98,176.95,177.51,166.48,176.74,181.43,184.9,189.72,184.66,174.12,170.96
444,177.68,201.94,209.92,214.55,216.89,211.87,201.23,199.79,180.81,180.14,178.32,175.66,181.98,174.66,174.34,179.66,166.96,176.63,182.31,186.75,189.79,183.95,174.46,169.61
450,176.51,199.53,209.44,214.1,218.08,210,202.64,197.65,180.74,180.43,178.74,177.11,183,174.48,178.25,179.17,164.95,177.69,184.45,185.67,190.36,183.32,175.67,170.94
456,175.29,200.53,211.7,214.34,215.42,210.55,203.28,197.73,184.35,181.37,175.7,174.74,183.13,176.26,176.5,180.03,164.84,177.32,182.56,188.48,187.5,185.73,174.7,167.69
462,-9.6947,-3.2637,17.823,-15.707,15.94,15.927,16.475,-17.121,23.651,-10.663,-25.728,-15.651,-21.452,-20.865,19.494,-11.256,-9.1397,-9.848,-10.418,13.626,15.142,24.571,-15.966,-19.786
468,9.4117,-4.1792,-13.273,16.327,-5.5356,-16.68,-18.994,-23.327,-19.207,13.023,-29.347,-11.704,-19.977,23.197,17.087,25.569,-21.609,-15.863,7.7224,4.7132,-7.3777,10.548,22.768,-24.038
474,-16.811,14.281,-17.33,-20.748,8.6495,-16.204,20.256,7.0014,12.175,-3.9009,-8.7131,13.944,17.893,-8.9506,13.082,8.9271,-15.887,-7.2768,12.532,-15.751,-9.8939,-10.878,-3.9384,14.925
480,-16.284,-22.45,13.934,-13.241,6.4214,-22.857,-23.154,7.2746,-10.122,-22.832,-18.273,21.508,-7.7914,22.24,27.625,10.365,-18.217,3.3185,6.0145,19.777,-11.323,-10.956,-13.592,-17.873
486,19.66,-26.14,-13.297,-11.086,19.162,-13.205,16.215,-24.049,-26.874,13.729,-16.407,21.854,-22.488,-13.845,19.112,20.71,-32.273,-29.598,-20.271,2.4124,7.1508,8.3646,-7.6013,16.92
492,14.035,-8.652,12.484,14.923,4.3807,-19.481,21.391,23.997,16.428,-10.75,-13.811,6.4736,11.404,20.905,20.343,-11.61,17.981,-20.024,-16.545,-19.911,4.8484,-27.498,-16.205,9.6176
498,-13.516,-11.027,-15.693,-7.6236,9.9968,13.222,-24.613,5.8342,18.435,-21.093,-7.6123,-11.985,-21.079,12.357,8.6398,-15.019,17.294,-14.372,7.8331,-9.737,-6.3866,-9.3079,-14.932,5.4815
504,17.35,15.805,26.847,22.587,-27.469,22.512,15.707,6.017,15.118,-8.0628,2.662,25.403,-25.261,8.8246,9.73,-18.865,13.482,-2.756,-7.6971,-10.043,-14.286,-12.338,22.099,-11.06
510,22.797,-15.226,-12.993,-17.604,-13.312,19.544,-15.141,4.3339,-19.255,-16.057,-20.039,-14.696,9.7247,18.672,19.421,9.26,2.9678,8.9767,-11.948,16.073,-19.34,4.0281,25.225,-22.469
516,12.579,12.039,3.5767,20.558,-17.834,-10.8,17.151,23.481,20.19,2.2234,-20.993,10.099,12.555,-8.4832,27.202,4.6743,23.172,-10.945,20.943,24.347,10.68,-2.0376,-16.845,-12.12
522,18.629,-8.3236,18.765,14.063,-15.461,9.8695,-19.123,-6.0688,20.913,-29.79,-35.376,-19.996,11.351,-7.2304,20.591,-9.0738,15.923,-11.79,14.053,-13.738,12.108,7.5274,17.794,-6.812
528,21.352,17.656,-17.774,-19.504,13.858,12.406,13.158,7.1117,-9.3079,-15.475,10.691,-17.085,-15.798,19.121,15.641,14.555,-4.9619,-3.4443,-19.803,-23.921,-25.036,-14.527,10.177,-26.066
534,30.86,16.919,-16.857,-25.467,-15.43,20.574,24.951,-4.3504,22.096,4.4832,-16.282,8.9767,14.79,-5.2324,12.127,-13.065,23.845,9.2701,-19.925,-18.475,-17.957,-20.094,-4.23,11.105
540,21.828,-16.388,-8.4698,-25.121,12.521,-14.648,-21.753,15.563,21.832,7.4802,-19.874,12.485,-19.505,-17.742,-4.2281,-19.815,24.867,2.6335,-18.853,-21.123,7.1163,8.6313,17.95,-17.473
546,12.168,-8.4632,8.1764,20.204,12.189,-14.807,11.586,22.096,21.434,26.902,11.33,14.873,-24.321,-17.051,-11.285,-15.79,28.978,14.038,-10.857,10.951,17.486,-15.286,10.783,21.29
552,21.54,19.5,19.154,-14.341,14.981,-34.333,-28.587,15.571,16.489,16.152,-26.198,1.0907,-19.453,19.883,-14.347,-6.6305,-11.953,19.362,-12.436,-19.912,18.362,12.636,-12.39,-18.152
558,23.37,-24.872,-4.2866,-19.257,-10.7,10.916,14.565,18.377,9.6047,-20.027,-11.543,11.507,-9.1499,13.546,-12.243,6.5743,-25.79,-0.70848,11.517,-8.5937,-14.954,-18.111,24.313,-19.654
564,-14.286,12.27,31.092,-5.8782,13.462,7.6492,16.413,21.212,20.898,14.645,16.245,20.854,-14.223,-6.322,-24.74,21.248,24.465,17.846,-3.6932,-29.356,-21.509,-22.027,27.167,-15.527
570,36.899,35.069,20.563,14.882,11.411,27.572,16.841,21.696,-6.8764,22.658,-16.665,-13.241,-9.6806,-13.627,21.055,-14.83,-8.9813,-11.337,29.087,-7.6204,-3.1465,14.936,-14.238,-13.601
576,49.062,47.874,44.211,40.035,38.848,43.625,45.114,46.586,39.56,32.849,24.855,26.825,30.023,41.143,37.685,32.84,41.471,39.704,38.82,40.224,34.793,39.622,35.909,28.651
582,63.733,71.595,52.172,72.967,70.331,62.669,64.071,65.648,61.734,65.125,53.045,52.204,55.411,44.398,58.78,56.272,50.774,55.061,57.409,53.728,57.446,54.597,53.44,40.1
588,70.296,79.008,82.747,82.318,84.298,79.523,79.297,79.941,60.432,72.514,62.262,61.838,67.883,60.604,64.487,69.611,68.391,68.115,71.881,71.787,68.826,62.649,58.719,56.091
