1026,1.0932e+05,1.2149e+05,1.2637e+05,1.291e+05,1.2389e+05,1.1572e+05,1.121e+05,93108,93270,89379,94395,88579,89301,93551,89296,94659,98979,1.0095e+05,97293,88513,82859
1032,1.101e+05,1.2126e+05,1.2614e+05,1.2998e+05,1.2344e+05,1.1553e+05,1.1196e+05,93406,92440,88611,94955,89135,88917,93398,89984,94773,98117,1.0178e+05,97222,86964,82959
1038,1.1094e+05,1.2145e+05,1.2672e+05,1.3021e+05,1.2387e+05,1.1589e+05,1.1304e+05,94439,92780,90257,95122,88991,89339,94131,89853,95224,98584,1.0258e+05,97144,87379,83713
1044,1.1037e+05,1.2244e+05,1.2723e+05,1.3027e+05,1.2408e+05,1.1705e+05,1.1179e+05,94547,93137,88819,95950,88588,88368,94142,90509,95951,99914,1.0272e+05,98928,87392,83752
1050,1.1187e+05,1.2281e+05,1.2644e+05,1.3152e+05,1.248e+05,1.1708e+05,1.1205e+05,94430,93928,89572,94957,89348,90422,95684,90028,95002,99431,1.0297e+05,98431,88966,84866
1056,1.1165e+05,1.216e+05,1.2689e+05,1.308e+05,1.2505e+05,1.1675e+05,1.1306e+05,93259,94183,89315,94836,88011,89806,94660,91204,95540,98846,1.0297e+05,96792,88381,83798
1062,1.1064e+05,1.2339e+05,1.2794e+05,1.3063e+05,1.258e+05,1.1739e+05,1.1352e+05,96035,93995,89754,95545,89366,89627,95968,90621,95449,99594,1.03e+05,98842,88700,84595
1068,1.1185e+05,1.2393e+05,1.2739e+05,1.309e+05,1.2452e+05,1.1777e+05,1.132e+05,93948,95179,91381,96201,89486,90264,95396,91340,96190,99251,1.0351e+05,99372,87703,84601
1074,1.1213e+05,1.2357e+05,1.2799e+05,1.3155e+05,1.2491e+05,1.1823e+05,1.1255e+05,94250,94012,90236,95748,90420,90481,94753,90949,95873,1.0015e+05,1.0369e+05,98160,89062,84229
1080,1.1156e+05,1.2325e+05,1.2814e+05,1.3226e+05,1.261e+05,1.1843e+05,1.1414e+05,94919,94265,90416,96447,90603,90643,95566,90806,95381,99754,1.0411e+05,98790,88593,84772
1086,1.1174e+05,1.2336e+05,1.2768e+05,1.3165e+05,1.2508e+05,1.1763e+05,1.1385e+05,96669,94564,90687,96221,90189,90220,95011,91200,97329,1.0013e+05,1.034e+05,99640,89219,84801
1092,1.1267e+05,1.236e+05,1.2771e+05,1.3171e+05,1.2452e+05,1.1777e+05,1.147e+05,95722,96352,90977,97295,90060,91620,95467,91540,95742,1.0098e+05,1.0476e+05,99584,88814,85267
1098,1.1124e+05,1.2409e+05,1.2927e+05,1.3198e+05,1.2591e+05,1.1863e+05,1.1423e+05,96471,95542,90958,96788,91188,92149,95713,91837,97600,1.0161e+05,1.0409e+05,98983,89409,85396
1104,1.1254e+05,1.2373e+05,1.2989e+05,1.3273e+05,1.2598e+05,1.1927e+05,1.1466e+05,94827,95056,91122,97294,90776,92217,95983,92112,97229,1.0083e+05,1.0475e+05,1.0008e+05,88225,85631
1110,1.1138e+05,1.2347e+05,1.2959e+05,1.3279e+05,1.261e+05,1.181e+05,1.1464e+05,95567,96071,90738,96721,90517,91507,96288,91458,97719,1.0039e+05,1.0393e+05,99380,90083,85787
1116,1.1312e+05,1.2423e+05,1.2897e+05,1.3202e+05,1.268e+05,1.1924e+05,1.1475e+05,96275,95936,91541,96196,91251,90925,96039,91430,96789,1.0083e+05,1.0465e+05,99660,89961,84892
1122,1.132e+05,1.2349e+05,1.2848e+05,1.3206e+05,1.2689e+05,1.1845e+05,1.1535e+05,96322,95362,92605,98545,90909,91188,96625,93242,97426,1.0112e+05,1.0576e+05,1.0002e+05,89929,85949
1128,1.1158e+05,1.2391e+05,1.2824e+05,1.3255e+05,1.2741e+05,1.1844e+05,1.153e+05,96725,96223,91463,96687,90945,92948,97683,92641,97878,1.0126e+05,1.0544e+05,99553,90871,86209
1134,1.1298e+05,1.2466e+05,1.2884e+05,1.3207e+05,1.2631e+05,1.1925e+05,1.1555e+05,96153,95988,91634,97171,90670,91385,97026,92985,97080,1.0131e+05,1.0489e+05,99915,89454,86397
1140,1.121e+05,1.2439e+05,1.2892e+05,1.3266e+05,1.2722e+05,1.196e+05,1.1461e+05,96723,96028,91236,98386,90824,91142,95788,91505,97680,1.0224e+05,1.0481e+05,99658,90360,85757
1146,1.1186e+05,1.2363e+05,1.2965e+05,1.3312e+05,1.2657e+05,1.1876e+05,1.157e+05,97039,95642,91601,97197,91416,92349,96492,92538,97984,1.0163e+05,1.0531e+05,1.0014e+05,90421,86290
1152,1.1415e+05,1.2578e+05,1.297e+05,1.33e+05,1.266e+05,1.1888e+05,1.1445e+05,96538,96412,91268,98844,91424,91800,96315,92063,96855,1.0223e+05,1.0586e+05,1.0041e+05,89817,85996
1158,1.1316e+05,1.2539e+05,1.2925e+05,1.333e+05,1.2777e+05,1.2019e+05,1.153e+05,96820,95969,91823,98465,90733,92478,96749,92161,97959,1.0166e+05,1.0582e+05,1.0029e+05,90049,86274
1164,1.1341e+05,1.2639e+05,1.3032e+05,1.3382e+05,1.2701e+05,1.2094e+05,1.1534e+05,96398,95988,91178,97904,91290,92132,96350,92515,97499,1.0147e+05,1.0614e+05,99912,90496,86007
1170,1.1419e+05,1.2518e+05,1.3137e+05,1.3319e+05,1.2781e+05,1.2044e+05,1.1557e+05,96543,96042,91807,98808,92003,92802,96559,92001,98190,1.0258e+05,1.0553e+05,1.009e+05,91613,87153
1176,1.1364e+05,1.2483e+05,1.3002e+05,1.3349e+05,1.2753e+05,1.2059e+05,1.15e+05,97753,95854,92515,98117,92037,92178,98643,93230,96971,1.0215e+05,1.0607e+05,1.0111e+05,90724,86857
1182,1.1402e+05,1.2612e+05,1.3106e+05,1.3369e+05,1.2825e+05,1.2046e+05,1.1622e+05,98078,97168,92863,99412,92188,92700,97762,93627,98890,1.0146e+05,1.0581e+05,1.014e+05,91421,87129
1188,1.1313e+05,1.2622e+05,1.297e+05,1.3432e+05,1.2885e+05,1.1954e+05,1.1697e+05,96681,95857,92430,98822,91970,92243,96838,92443,99294,1.027e+05,1.0611e+05,1.0103e+05,91780,87372
1194,1.1491e+05,1.2573e+05,1.3085e+05,1.341e+05,1.2899e+05,1.2043e+05,1.1582e+05,97311,96720,92699,99494,91309,91813,98272,93813,98633,1.013e+05,1.0691e+05,1.0091e+05,91252,87731
1200,1.1306e+05,1.2547e+05,1.3065e+05,1.3451e+05,1.285e+05,1.1951e+05,1.1633e+05,97502,96354,92502,98151,92225,93544,97996,92856,98920,1.03e+05,1.0696e+05,1.0048e+05,92436,87511
1206,1.1368e+05,1.267e+05,1.303e+05,1.3482e+05,1.2837e+05,1.2075e+05,1.1597e+05,97448,97334,93839,98765,92680,93425,97293,92334,98029,1.0301e+05,1.0549e+05,1.0099e+05,90375,88072
1212,1.1306e+05,1.2416e+05,1.2889e+05,1.3253e+05,1.2692e+05,1.1935e+05,1.1519e+05,96798,96911,92913,1.0047e+05,91064,93232,97569,92401,98941,1.0248e+05,1.0659e+05,1.0179e+05,90236,87974
1218,1.1386e+05,1.2508e+05,1.3037e+05,1.3484e+05,1.2721e+05,1.1999e+05,1.1551e+05,96438,93281,90876,96853,90573,90615,96001,94817,1.019e+05,1.0611e+05,1.0953e+05,1.0623e+05,96743,92895
1224,1.1734e+05,1.291e+05,1.3391e+05,1.3633e+05,1.3127e+05,1.2337e+05,1.1905e+05,96979,96668,91803,99270,91267,92487,97840,94303,98566,1.0213e+05,1.0684e+05,1.0169e+05,90874,87785
1230,1.1943e+05,1.3377e+05,1.3803e+05,1.4168e+05,1.355e+05,1.2749e+05,1.2298e+05,1.0052e+05,99576,96622,1.0263e+05,95545,96848,1.013e+05,98018,1.0372e+05,1.0812e+05,1.1224e+05,1.064e+05,95635,92584
1236,1.1636e+05,1.2783e+05,1.3306e+05,1.3727e+05,1.2998e+05,1.2319e+05,1.1748e+05,96614,97434,92002,1.0024e+05,93342,93266,98251,94650,98740,1.0358e+05,1.0757e+05,1.0344e+05,91851,87742
1242,1.1666e+05,1.2803e+05,1.327e+05,1.3715e+05,1.3285e+05,1.2319e+05,1.1854e+05,97692,97630,93400,99629,94370,94533,98184,94137,99790,1.0361e+05,1.0782e+05,1.0319e+05,91875,88273
1248,1.1594e+05,1.2808e+05,1.3203e+05,1.3698e+05,1.3151e+05,1.2259e+05,1.1815e+05,98072,97546,93661,98848,92734,94236,98068,94127,99042,1.0455e+05,1.0668e+05,1.0225e+05,93097,89383
1254,1.1607e+05,1.2806e+05,1.3361e+05,1.3763e+05,1.3048e+05,1.2383e+05,1.1887e+05,98338,97285,93755,1.0004e+05,93124,94222,99011,95162,1.0058e+05,1.0395e+05,1.0712e+05,1.0138e+05,92697,89595
1260,1.1703e+05,1.2944e+05,1.3429e+05,1.365e+05,1.3084e+05,1.2352e+05,1.1784e+05,97869,98741,93876,1.0017e+05,93710,94005,99361,96193,1.0075e+05,1.0418e+05,1.0768e+05,1.0263e+05,93311,89967
1266,1.1666e+05,1.292e+05,1.3312e+05,1.3738e+05,1.2975e+05,1.2248e+05,1.1787e+05,99040,98157,93586,99471,93026,95020,99030,95330,1.0001e+05,1.0395e+05,1.0744e+05,1.0223e+05,92011,89335
1278,1.1856e+05,1.279e+05,1.3392e+05,1.3662e+05,1.3145e+05,1.2269e+05,1.1768e+05,99367,98431,94592,99194,93148,95318,98460,94611,1.0033e+05,1.0404e+05,1.0678e+05,1.0274e+05,92904,89840
1284,1.1773e+05,1.2942e+05,1.3283e+05,1.3775e+05,1.3065e+05,1.2306e+05,1.1881e+05,98034,97652,94140,99866,92571,95355,99202,93753,1.0116e+05,1.0434e+05,1.0836e+05,1.0245e+05,93039,88662
1290,1.1593e+05,1.2893e+05,1.3283e+05,1.3744e+05,1.3043e+05,1.2318e+05,1.1887e+05,99420,96979,93794,99446,92842,95001,98904,96002,1.0068e+05,1.0437e+05,1.0754e+05,1.0255e+05,93832,90036
1296,1.1792e+05,1.2863e+05,1.3315e+05,1.3865e+05,1.31e+05,1.2214e+05,1.1795e+05,98667,98071,92932,99745,94043,94815,98097,94556,99755,1.0317e+05,1.0742e+05,1.0321e+05,92864,88423
1302,1.1764e+05,1.3065e+05,1.3531e+05,1.3783e+05,1.318e+05,1.2373e+05,1.1931e+05,1.0014e+05,99174,94953,99874,94405,94817,99146,94599,99923,1.0396e+05,1.0761e+05,1.0223e+05,93080,90062
1308,1.5959e+05,1.7454e+05,1.8033e+05,1.8631e+05,1.7746e+05,1.6827e+05,1.6145e+05,1.3049e+05,1.2759e+05,1.2319e+05,1.3083e+05,1.2124e+05,1.2301e+05,1.2834e+05,1.2706e+05,1.3273e+05,1.3801e+05,1.4269e+05,1.3676e+05,1.2246e+05,1.1798e+05
1314,2.0749e+05,2.2887e+05,2.3812e+05,2.4435e+05,2.3362e+05,2.2009e+05,2.1344e+05,1.7086e+05,1.7006e+05,1.6436e+05,1.7317e+05,1.6265e+05,1.6308e+05,1.7317e+05,1.667e+05,1.7558e+05,1.8034e+05,1.871e+05,1.7983e+05,1.6112e+05,1.5561e+05
1320,2.3074e+05,2.5806e+05,2.6723e+05,2.7606e+05,2.6305e+05,2.4828e+05,2.4042e+05,1.9528e+05,1.9518e+05,1.8763e+05,1.9923e+05,1.8614e+05,1.8668e+05,1.966e+05,1.8774e+05,1.9921e+05,2.0585e+05,2.1145e+05,2.0334e+05,1.8256e+05,1.7575e+05
1326,2.4318e+05,2.72e+05,2.8227e+05,2.9075e+05,2.7809e+05,2.6242e+05,2.5377e+05,2.0791e+05,2.0768e+05,1.9849e+05,2.1116e+05,1.9792e+05,1.9944e+05,2.0934e+05,1.9894e+05,2.1106e+05,2.1822e+05,2.2572e+05,2.1511e+05,1.9356e+05,1.8596e+05
1332,2.5267e+05,2.8035e+05,2.928e+05,3.004e+05,2.8819e+05,2.7211e+05,2.6124e+05,2.1575e+05,2.173e+05,2.0676e+05,2.2072e+05,2.0594e+05,2.0688e+05,2.1797e+05,2.0676e+05,2.189e+05,2.2604e+05,2.3488e+05,2.239e+05,2.0065e+05,1.9471e+05
1338,2.5686e+05,2.8705e+05,2.9534e+05,3.0628e+05,2.9306e+05,2.7587e+05,2.6583e+05,2.215e+05,2.1917e+05,2.1129e+05,2.2563e+05,2.1071e+05,2.1287e+05,2.2355e+05,2.1203e+05,2.2339e+05,2.3117e+05,2.3921e+05,2.2864e+05,2.0599e+05,1.9866e+05
1350,2.5991e+05,2.8967e+05,3.0016e+05,3.1078e+05,2.9755e+05,2.7957e+05,2.6983e+05,2.2315e+05,2.2339e+05,2.1448e+05,2.2798e+05,2.1382e+05,2.1586e+05,2.2662e+05,2.1413e+05,2.2519e+05,2.3333e+05,2.4277e+05,2.337e+05,2.0761e+05,2.0133e+05
1362,2.63e+05,2.9304e+05,3.0538e+05,3.1419e+05,3.0148e+05,2.8413e+05,2.731e+05,2.2637e+05,2.2599e+05,2.1755e+05,2.3068e+05,2.1638e+05,2.1926e+05,2.3086e+05,2.1696e+05,2.3013e+05,2.3826e+05,2.4768e+05,2.357e+05,2.107e+05,2.0323e+05
1374,2.6604e+05,2.9576e+05,3.0895e+05,3.1951e+05,3.0535e+05,2.8612e+05,2.7791e+05,2.307e+05,2.3041e+05,2.2079e+05,2.3423e+05,2.2049e+05,2.2331e+05,2.3427e+05,2.1924e+05,2.3393e+05,2.4072e+05,2.4978e+05,2.3994e+05,2.1361e+05,2.0751e+05
1386,2.6975e+05,2.9898e+05,3.1119e+05,3.2139e+05,3.0926e+05,2.8984e+05,2.7948e+05,2.3187e+05,2.3297e+05,2.2284e+05,2.378e+05,2.2288e+05,2.2471e+05,2.3544e+05,2.2136e+05,2.3415e+05,2.4341e+05,2.5199e+05,2.4073e+05,2.161e+05,2.083e+05
1398,2.6982e+05,3.0027e+05,3.1119e+05,3.2295e+05,3.1061e+05,2.8908e+05,2.8013e+05,2.3304e+05,2.3486e+05,2.233e+05,2.3784e+05,2.2368e+05,2.2617e+05,2.373e+05,2.2233e+05,2.3557e+05,2.4395e+05,2.5279e+05,2.4256e+05,2.1715e+05,2.1091e+05
1410,2.6964e+05,3.0328e+05,3.1411e+05,3.2393e+05,3.109e+05,2.9183e+05,2.8237e+05,2.3572e+05,2.3362e+05,2.2577e+05,2.3835e+05,2.2396e+05,2.2613e+05,2.3711e+05,2.2359e+05,2.3782e+05,2.4519e+05,2.5503e+05,2.4488e+05,2.1868e+05,2.1141e+05
1416,2.7161e+05,3.0397e+05,3.1412e+05,3.2398e+05,3.1096e+05,2.9194e+05,2.8152e+05,2.3478e+05,2.3495e+05,2.2644e+05,2.3986e+05,2.2461e+05,2.2695e+05,2.3866e+05,2.2356e+05,2.3873e+05,2.466e+05,2.5443e+05,2.4386e+05,2.1759e+05,2.1094e+05
1422,2.7105e+05,3.0361e+05,3.1518e+05,3.2553e+05,3.1112e+05,2.9353e+05,2.8245e+05,2.3574e+05,2.3571e+05,2.2567e+05,2.415e+05,2.248e+05,2.2598e+05,2.392e+05,2.2523e+05,2.3849e+05,2.4527e+05,2.5461e+05,2.4486e+05,2.1778e+05,2.1208e+05
1434,2.7189e+05,3.059e+05,3.1688e+05,3.2641e+05,3.1155e+05,2.9283e+05,2.8465e+05,2.3658e+05,2.3642e+05,2.2731e+05,2.4089e+05,2.2674e+05,2.2867e+05,2.4064e+05,2.2505e+05,2.3773e+05,2.4693e+05,2.549e+05,2.454e+05,2.185e+05,2.1236e+05
1440,2.7198e+05,3.0381e+05,3.163e+05,3.2483e+05,3.122e+05,2.9214e+05,2.8414e+05,2.3838e+05,2.376e+05,2.2762e+05,2.4211e+05,2.2589e+05,2.2942e+05,2.3917e+05,2.2676e+05,2.3884e+05,2.4699e+05,2.5737e+05,2.4623e+05,2.1949e+05,2.1337e+05
1446,2.7373e+05,3.0375e+05,3.1622e+05,3.2558e+05,3.133e+05,2.923e+05,2.8314e+05,2.3828e+05,2.3587e+05,2.2882e+05,2.4144e+05,2.2551e+05,2.2846e+05,2.3977e+05,2.2521e+05,2.3847e+05,2.4654e+05,2.5553e+05,2.4579e+05,2.1885e+05,2.1179e+05
1452,2.7267e+05,3.0504e+05,3.1669e+05,3.2754e+05,3.142e+05,2.9282e+05,2.8417e+05,2.378e+05,2.3829e+05,2.2808e+05,2.4198e+05,2.2697e+05,2.2971e+05,2.4031e+05,2.2678e+05,2.3848e+05,2.4822e+05,2.5748e+05,2.4602e+05,2.1926e+05,2.1412e+05
1458,2.7463e+05,3.06e+05,3.174e+05,3.2843e+05,3.1287e+05,2.9358e+05,2.8379e+05,2.3924e+05,2.371e+05,2.2898e+05,2.4221e+05,2.2644e+05,2.3006e+05,2.4127e+05,2.2732e+05,2.3992e+05,2.4814e+05,2.5732e+05,2.4688e+05,2.2061e+05,2.1308e+05
1464,2.7403e+05,3.055e+05,3.1713e+05,3.2668e+05,3.1422e+05,2.9488e+05,2.844e+05,2.3889e+05,2.3746e+05,2.2871e+05,2.4238e+05,2.265e+05,2.2907e+05,2.4187e+05,2.261e+05,2.4067e+05,2.4848e+05,2.5749e+05,2.4634e+05,2.2123e+05,2.144e+05
1470,2.7465e+05,3.0553e+05,3.1661e+05,3.2831e+05,3.1311e+05,2.9394e+05,2.8365e+05,2.3845e+05,2.3843e+05,2.2795e+05,2.4303e+05,2.2831e+05,2.3071e+05,2.4215e+05,2.2735e+05,2.4138e+05,2.4964e+05,2.583e+05,2.4758e+05,2.2204e+05,2.1489e+05
1476,2.7319e+05,3.0708e+05,3.1626e+05,3.2736e+05,3.1536e+05,2.9492e+05,2.8638e+05,2.3828e+05,2.3898e+05,2.3081e+05,2.4383e+05,2.2807e+05,2.3038e+05,2.4206e+05,2.2638e+05,2.4137e+05,2.4927e+05,2.593e+05,2.4848e+05,2.2046e+05,2.1334e+05
1482,2.7388e+05,3.0562e+05,3.1672e+05,3.276e+05,3.1231e+05,2.9366e+05,2.8347e+05,2.381e+05,2.3897e+05,2.29e+05,2.4478e+05,2.2763e+05,2.3084e+05,2.4255e+05,2.2739e+05,2.4121e+05,2.4802e+05,2.5782e+05,2.4752e+05,2.2142e+05,2.1333e+05
1488,2.7379e+05,3.0591e+05,3.1706e+05,3.2744e+05,3.1381e+05,2.9437e+05,2.8477e+05,2.3916e+05,2.3945e+05,2.3073e+05,2.4548e+05,2.2856e+05,2.3185e+05,2.4138e+05,2.2668e+05,2.4184e+05,2.5002e+05,2.5896e+05,2.4695e+05,2.2058e+05,2.1391e+05
1494,2.7557e+05,3.0434e+05,3.1663e+05,3.2756e+05,3.1403e+05,2.9453e+05,2.8528e+05,2.3967e+05,2.3917e+05,2.3016e+05,2.4435e+05,2.2875e+05,2.2956e+05,2.4204e+05,2.271e+05,2.4097e+05,2.4877e+05,2.5741e+05,2.475e+05,2.2151e+05,2.1289e+05
1500,2.7443e+05,3.0649e+05,3.1718e+05,3.2731e+05,3.1458e+05,2.9486e+05,2.8465e+05,2.4041e+05,2.3976e+05,2.2839e+05,2.4537e+05,2.2816e+05,2.3268e+05,2.4317e+05,2.2788e+05,2.4003e+05,2.4986e+05,2.5922e+05,2.4781e+05,2.2126e+05,2.15e+05
1506,2.7469e+05,3.0664e+05,3.1917e+05,3.2755e+05,3.1442e+05,2.9514e+05,2.8587e+05,2.4097e+05,2.3947e+05,2.3067e+05,2.4465e+05,2.2908e+05,2.3203e+05,2.4187e+05,2.2737e+05,2.4223e+05,2.5069e+05,2.5947e+05,2.4908e+05,2.2169e+05,2.1408e+05
1512,2.7563e+05,3.0634e+05,3.1988e+05,3.2913e+05,3.145e+05,2.9462e+05,2.854e+05,2.4111e+05,2.3997e+05,2.3014e+05,2.4392e+05,2.3032e+05,2.3275e+05,2.4274e+05,2.2945e+05,2.4232e+05,2.5011e+05,2.596e+05,2.4934e+05,2.2243e+05,2.1481e+05
1518,2.7551e+05,3.0728e+05,3.1965e+05,3.2999e+05,3.1507e+05,2.9678e+05,2.8498e+05,2.4137e+05,2.3995e+05,2.3254e+05,2.4603e+05,2.2999e+05,2.3228e+05,2.4264e+05,2.2816e+05,2.4271e+05,2.5147e+05,2.6149e+05,2.4936e+05,2.226e+05,2.1628e+05
1524,2.7596e+05,3.0848e+05,3.1962e+05,3.285e+05,3.1617e+05,2.9593e+05,2.8711e+05,2.3983e+05,2.414e+05,2.3241e+05,2.4609e+05,2.2986e+05,2.3216e+05,2.4328e+05,2.2803e+05,2.4351e+05,2.5163e+05,2.611e+05,2.4927e+05,2.2176e+05,2.1648e+05
1530,2.6849e+05,3.0067e+05,3.1221e+05,3.2083e+05,3.0805e+05,2.8726e+05,2.7983e+05,2.3355e+05,2.3492e+05,2.2549e+05,2.3879e+05,2.2383e+05,2.2535e+05,2.3649e+05,2.2201e+05,2.3546e+05,2.4398e+05,2.5286e+05,2.4327e+05,2.1645e+05,2.103e+05
1536,2.5568e+05,2.8584e+05,2.956e+05,3.0574e+05,2.9407e+05,2.7401e+05,2.6487e+05,2.2185e+05,2.2184e+05,2.1299e+05,2.2652e+05,2.1107e+05,2.1546e+05,2.2505e+05,2.1127e+05,2.229e+05,2.3161e+05,2.3966e+05,2.2911e+05,2.0603e+05,1.9878e+05
1542,2.6657e+05,2.9552e+05,3.0867e+05,3.1873e+05,3.0369e+05,2.8571e+05,2.7652e+05,2.3232e+05,2.3114e+05,2.2189e+05,2.3412e+05,2.2064e+05,2.2122e+05,2.3333e+05,2.1896e+05,2.3184e+05,2.3931e+05,2.4816e+05,2.3885e+05,2.1363e+05,2.0646e+05
1548,2.7302e+05,3.0436e+05,3.1576e+05,3.2596e+05,3.103e+05,2.9366e+05,2.8368e+05,2.3146e+05,2.3136e+05,2.2253e+05,2.3593e+05,2.2014e+05,2.233e+05,2.3638e+05,2.2279e+05,2.3692e+05,2.4354e+05,2.5351e+05,2.426e+05,2.176e+05,2.1008e+05
1554,2.6892e+05,3.013e+05,3.1247e+05,3.2159e+05,3.0753e+05,2.8947e+05,2.7897e+05,2.295e+05,2.3014e+05,2.2188e+05,2.3502e+05,2.1961e+05,2.2054e+05,2.3473e+05,2.2016e+05,2.3449e+05,2.4175e+05,2.5032e+05,2.4044e+05,2.1447e+05,2.0689e+05
1560,2.657e+05,2.9724e+05,3.0758e+05,3.1813e+05,3.0404e+05,2.8647e+05,2.7606e+05,2.2905e+05,2.2801e+05,2.1773e+05,2.32e+05,2.1774e+05,2.1816e+05,2.3221e+05,2.1725e+05,2.312e+05,2.3814e+05,2.4773e+05,2.3654e+05,2.1268e+05,2.0499e+05
1566,2.6158e+05,2.9421e+05,3.04e+05,3.1364e+05,3.0104e+05,2.8194e+05,2.7168e+05,2.2479e+05,2.2689e+05,2.1769e+05,2.3086e+05,2.1557e+05,2.1582e+05,2.2955e+05,2.1568e+05,2.2852e+05,2.3576e+05,2.4434e+05,2.3514e+05,2.0917e+05,2.0306e+05
1572,2.6003e+05,2.8957e+05,3.0112e+05,3.0962e+05,2.9695e+05,2.7857e+05,2.6929e+05,2.2416e+05,2.2301e+05,2.1502e+05,2.2799e+05,2.1307e+05,2.1539e+05,2.2623e+05,2.1336e+05,2.2645e+05,2.3404e+05,2.4207e+05,2.3091e+05,2.068e+05,2.0001e+05
1578,2.5714e+05,2.8763e+05,2.9922e+05,3.0689e+05,2.9288e+05,2.7654e+05,2.6629e+05,2.2116e+05,2.2051e+05,2.1243e+05,2.2411e+05,2.0923e+05,2.1264e+05,2.2337e+05,2.1097e+05,2.2337e+05,2.31e+05,2.3896e+05,2.2869e+05,2.0618e+05,1.9821e+05
1584,2.5436e+05,2.8407e+05,2.9578e+05,3.0392e+05,2.9003e+05,2.7291e+05,2.6296e+05,2.1959e+05,2.1902e+05,2.0975e+05,2.2395e+05,2.0906e+05,2.0933e+05,2.2218e+05,2.0792e+05,2.2193e+05,2.2831e+05,2.371e+05,2.2749e+05,2.0419e+05,1.9643e+05
1590,2.528e+05,2.8154e+05,2.9319e+05,3.0093e+05,2.8822e+05,2.6941e+05,2.6106e+05,2.1633e+05,2.1692e+05,2.0888e+05,2.2264e+05,2.0597e+05,2.0855e+05,2.2072e+05,2.0741e+05,2.1937e+05,2.2666e+05,2.3529e+05,2.2538e+05,2.0214e+05,1.9527e+05
1596,2.5002e+05,2.799e+05,2.9051e+05,2.9914e+05,2.8604e+05,2.6883e+05,2.5981e+05,2.1518e+05,2.1708e+05,2.0733e+05,2.2093e+05,2.0649e+05,2.0818e+05,2.1795e+05,2.0658e+05,2.1827e+05,2.2668e+05,2.3402e+05,2.231e+05,2.001e+05,1.9375e+05
1602,2.4868e+05,2.7695e+05,2.891e+05,2.9692e+05,2.8305e+05,2.6692e+05,2.5731e+05,2.141e+05,2.1401e+05,2.054e+05,2.1849e+05,2.0261e+05,2.0552e+05,2.1771e+05,2.0462e+05,2.1615e+05,2.2408e+05,2.3122e+05,2.2321e+05,1.9897e+05,1.9164e+05
1608,2.4809e+05,2.7561e+05,2.8677e+05,2.9479e+05,2.8237e+05,2.6571e+05,2.5614e+05,2.1434e+05,2.1302e+05,2.0427e+05,2.1708e+05,2.0267e+05,2.0493e+05,2.1415e+05,2.0291e+05,2.1463e+05,2.215e+05,2.2959e+05,2.2115e+05,1.965e+05,1.9187e+05
1614,2.3714e+05,2.656e+05,2.7833e+05,2.8422e+05,2.7095e+05,2.5581e+05,2.4758e+05,2.0527e+05,2.0494e+05,1.9613e+05,2.0835e+05,1.9478e+05,1.9604e+05,2.0586e+05,1.9475e+05,2.0703e+05,2.1398e+05,2.2096e+05,2.116e+05,1.8834e+05,1.8281e+05
1620,2.348e+05,2.6339e+05,2.7143e+05,2.787e+05,2.6904e+05,2.5025e+05,2.4255e+05,2.033e+05,2.0284e+05,1.9383e+05,2.0484e+05,1.9082e+05,1.9501e+05,2.0371e+05,1.924e+05,2.0271e+05,2.111e+05,2.1945e+05,2.0921e+05,1.8754e+05,1.8135e+05
1626,2.3679e+05,2.6171e+05,2.7273e+05,2.8039e+05,2.6957e+05,2.5284e+05,2.4338e+05,2.05e+05,2.0255e+05,1.9464e+05,2.0728e+05,1.9266e+05,1.9578e+05,2.0449e+05,1.9273e+05,2.0408e+05,2.1088e+05,2.192e+05,2.092e+05,1.8589e+05,1.8069e+05
1632,94038,1.0293e+05,1.06e+05,1.1226e+05,1.0566e+05,99717,95197,79748,80307,78226,82935,77300,80808,82050,82471,87827,92303,95046,90830,81929,79195
1638,1.0954e+05,1.1922e+05,1.2376e+05,1.2916e+05,1.2555e+05,1.1657e+05,1.1255e+05,85912,85034,81053,87208,82735,83459,87670,75659,82675,83574,86842,82639,72703,71110
1644,1.0527e+05,1.1817e+05,1.2142e+05,1.2814e+05,1.2093e+05,1.1512e+05,1.1116e+05,84560,84912,80705,86434,81788,82124,88079,80794,88689,93021,97099,94766,87704,85466
1650,1.2444e+05,1.3608e+05,1.4025e+05,1.453e+05,1.4147e+05,1.3171e+05,1.2771e+05,1.0211e+05,1.0013e+05,97591,1.0361e+05,96202,98109,1.0261e+05,98018,1.0547e+05,1.0861e+05,1.1303e+05,1.0785e+05,97865,94415
1656,1.209e+05,1.3339e+05,1.3847e+05,1.4268e+05,1.3758e+05,1.3036e+05,1.2381e+05,99490,98961,95656,1.001e+05,95536,97279,1.0132e+05,97532,1.0341e+05,1.0732e+05,1.1012e+05,1.0537e+05,95869,93282
1662,1.205e+05,1.347e+05,1.3953e+05,1.4336e+05,1.376e+05,1.3063e+05,1.2443e+05,99516,1.0034e+05,96036,1.0239e+05,96731,97116,1.0261e+05,96807,1.0267e+05,1.0815e+05,1.1066e+05,1.0663e+05,96854,92856
1668,1.201e+05,1.3325e+05,1.3763e+05,1.443e+05,1.3707e+05,1.2959e+05,1.2348e+05,1.0048e+05,99062,95845,1.0167e+05,95568,97343,1.0113e+05,97250,1.0287e+05,1.0568e+05,1.1079e+05,1.0614e+05,95096,91871
