0,22.009,49.26,0+57.527i,0+55.207i,33.867,0+46.268i,26.375,NaN,0+60.567i,16.033,0+57.864i,35.766,11.461,0+21.321i,56.858,0+37.5i,0+45.288i,670.73,128.84,0+140.73i,0+65.972i,0+94.042i,0+88.129i,0+7.7007i
1416,3388.3,3802.9,3973,4116.9,4172.2,4047.4,4038.7,NaN,3195.9,3297.5,3130.2,3375.3,3407.4,3610.3,3826,3031.9,4508.9,4789.9,4887.4,4938.3,5075,4996.7,4932.3,2211.5
1422,3399.7,3732.7,3888.8,4098.8,4074.7,4050.8,4069.9,NaN,3226,3281,3119.6,3362.4,3428.4,3580.2,3786.3,3039.9,4493.4,4690.9,4763.3,4955.8,5081.9,4972.1,4944.8,2235.7
1434,3388.3,3779.3,4063.2,4102.6,4111.6,4032,4132.3,NaN,3214.3,3294.7,3091.5,3345.1,3472.9,3577.4,3792.4,3022,4461.5,4729.7,4782.1,4997.2,5061,4995.8,4980,2219
1440,3383.1,3755,3991.3,4103.3,4103.2,4019.4,4075.5,NaN,3219.7,3328.8,3146.1,3319.5,3403.7,3625.1,3768.3,3055.6,4497.8,4725,4786.3,4971.3,5142.1,5009.6,4929.2,2252.2
1446,3437.2,3800.5,3973,4088.1,4167.3,4088.9,4069,NaN,3222.1,3299.8,3157,3332.8,3402.2,3592.6,3795,3027.2,4484.5,4741.3,4817,4961,5161,5004.8,5012,2244.9
1452,3375,3794.3,3987.3,4110.7,4176.3,4032.9,4117.7,NaN,3233.9,3332.8,3112.8,3377.3,3413.4,3617.9,3778.7,3060.3,4480.5,4713.1,4893.7,4994,5111.2,4994.1,5054.4,2254.2
1458,3419.3,3763.7,4005.5,4181,4114.1,4031.3,4089.9,NaN,3228,3326.8,3137.3,3342.7,3393.4,3629.7,3801.1,3074.5,4510,4832.2,4851.5,5012.2,5117.9,5038.6,4995.7,2254.8
1464,3421.2,3792.1,3989.8,4117.8,4162.8,4105.9,4112.1,NaN,3226.7,3293.9,3129,3355,3412,3578.7,3807,3046,4466.3,4825,4873.4,5019,5138.4,5045.9,4977.5,2185.4
1470,3436.4,3758.1,3951.1,4145.1,4132,4064.8,4048.7,NaN,3200,3296,3117.5,3342.4,3439.4,3619.2,3814.5,3088.5,4515.7,4835,4893.6,4973.1,5183.8,5115,4976.4,2201.6
1476,3393,3780.2,3968.1,4135.9,4234.7,4087.7,4122.9,NaN,3210.5,3332.9,3160,3371.1,3416.9,3653.8,3820.4,3101.5,4499,4764.4,4823.7,5037.7,5181.6,5023,4968.4,2263.5
1482,3418.7,3804.3,3963,4125.9,4151.8,4053.8,4102.6,NaN,3207.7,3321.2,3126.5,3395.3,3473.9,3599.4,3808.5,2980.8,4527.7,4785.6,4802.2,4978.5,5167,5039.2,4968,2223.8
1488,3405.6,3808.6,4005.2,4120,4149.5,4107.9,4092.1,NaN,3244.1,3355.6,3136.8,3392,3431.1,3706.1,3821.1,3074.4,4509,4758.7,4867.1,5057.1,5144,5048.9,5031.9,2270.3
1494,3456.6,3771.4,3978.2,4174.5,4200.8,4050.8,4106.1,NaN,3253.7,3339.2,3139.5,3370.7,3439.3,3602.2,3777,3037.8,4477.9,4801.4,4846.4,4999.5,5185.3,5056.4,4994.2,2251.1
1500,3407.2,3807.9,3977.1,4076.5,4211.4,4086.3,4078.6,NaN,3229.2,3323,3084.6,3345.6,3441.9,3674.4,3791.2,3079.5,4446,4731.1,4824.7,4995.9,5197.1,5058.6,5014.7,2259.5
1506,3425.3,3798.5,3990,4149.1,4132.2,4062.4,4070.1,NaN,3238,3300.6,3127.4,3377.3,3463.4,3641.6,3746.4,3090.8,4462.9,4782.4,4891.9,4996.9,5168.8,5028.2,5032.7,2237
1512,3453.5,3782.6,4029.1,4161.2,4150.8,4061.7,4122.9,NaN,3257.5,3341.8,3128.3,3349.9,3450.7,3643.1,3794.1,3053.3,4556.1,4778.4,4844.9,5014.3,5149.6,5028.7,5001.4,2244
1518,3408.1,3776.9,4003.5,4122.2,4162,4078.2,4033.7,NaN,3247.7,3336.3,3149.5,3379.4,3427.2,3583.5,3781.2,3102.9,4486.8,4783.3,4887.7,5058.8,5144.3,5054.6,5022.2,2265.1
1524,3415.1,3813.5,4051.7,4099.1,4194.2,4062.9,4099.1,NaN,3240.5,3361.3,3132.6,3362.6,3431.5,3609.6,3775.4,3044.5,4548.1,4803.4,4874.7,5058.2,5156,5039,4959.4,2252.7
1530,3433.5,3825.5,4058.9,4150.3,4185.5,4094.1,4161.7,NaN,3244.1,3382.8,3163.7,3382.4,3474.7,3641.2,3829.7,3081.2,4560.7,4792.5,4908,4997.6,5162,5086.9,5161.3,2251.6
1536,3453.6,3826.9,4013.2,4134.7,4230.9,4085.5,4173.8,NaN,3250.3,3344.6,3169.3,3407.3,3445.9,3676.4,3866.8,3095,4541.6,4804.3,4954.2,5066.5,5186.3,5070.8,5081,2207.6
1542,2811.2,3094.8,3266.3,3451.2,3461.9,3446.9,3493.9,NaN,2711.5,2784.3,2650.7,2856.5,2894.8,3080.1,3244.4,2578.2,3743.9,3942.7,4038.2,4176.6,4320.7,4271.4,4225.5,1903.9
1548,3434.6,3766.3,3973.8,4135.6,4113,4084.1,4090.1,NaN,3216.7,3326.4,3110.2,3374.1,3434.1,3594.6,3801.8,3053.4,4464.1,4801.9,4833.8,4996.9,5116.6,5036.8,4904,2196.7
1554,3388,3734.5,3923.7,4088.9,4092.1,4009.9,4068.5,NaN,3166.5,3315.7,3109.6,3299.8,3395.4,3545.2,3774.4,3013.7,4444.6,4718.1,4776.3,4906.1,5106.9,4925.5,4898.5,2213.9
1560,3376.8,3721.2,3870.3,4097.6,4078.4,4048.5,4066.2,NaN,3178.2,3259,3064.9,3297.6,3370.3,3500.8,3751,3009.7,4395.1,4672.2,4720.2,4895.2,5015.8,4996.8,4835.6,2192.5
1566,3333.8,3735.1,3895.5,4038.9,4084.2,3969.6,3978.6,NaN,3160.3,3267.7,3075,3328.7,3380,3516.3,3707.6,2992,4406,4663.5,4744.3,4842.4,5030.8,4857.8,4836.3,2140
1572,3356.3,3699.5,3906.1,4007,4056.3,3986.6,4047.7,NaN,3152.7,3246.2,3065.8,3291.7,3349.5,3522.5,3692.7,2980.2,4406.8,4636.2,4739.2,4879.2,4966.6,4876.6,4792,2161.3
1578,3336.4,3678,3926.1,4038.6,4086.6,3962.7,3960.6,NaN,3117.1,3203.7,3010.2,3242,3305.7,3528.1,3660,2957,4361.4,4539,4702.7,4832.8,4892.3,4903.4,4775,2150.9
1584,3293.5,3670.1,3878.9,3996,4001.7,3956.9,3971.6,NaN,3125.6,3212.3,3013.9,3257.3,3286.5,3448,3664.4,2977.4,4269.5,4593.7,4651.5,4812.8,4934.4,4848.5,4762.7,2135.1
1590,3313,3658,3841.4,3957.7,3960.7,3881.8,3932.6,NaN,3063.2,3207.7,3011.8,3273.1,3301.4,3463.6,3696.1,2911.5,4322.6,4612.8,4655.8,4793.4,4994.6,4837.5,4803.1,2099.3
1596,3270.5,3604,3810.5,3979.6,3981.2,3905.8,3942.6,NaN,3089.1,3201,3011.5,3219.4,3323.9,3473.6,3625.5,2961.6,4340.9,4565,4681.2,4755.9,4888.4,4816.2,4684.1,2090.6
1602,3273.1,3613.4,3837.2,3921.8,3933.3,3885.8,3895.6,NaN,3065.2,3177.9,2989.1,3216.1,3260.7,3454.8,3628.3,2898.3,4294.2,4536.2,4611.2,4758,4897.2,4758.4,4670.1,2111.7
1608,3294.3,3596.8,3761.9,3916.5,3937.6,3899.6,3921.1,NaN,3093.6,3180.5,2990.4,3202.2,3317.5,3456.5,3616.1,2943.2,4279.3,4504,4605.7,4746.3,4840,4754.4,4791.6,2082.4
1614,3237.1,3580.8,3832.7,3946.4,3939.3,3858.6,3952.6,NaN,3075.2,3183,2985.1,3191.8,3278.7,3432.6,3593.8,2894.3,4227.6,4507.5,4614.1,4726.3,4871.8,4768.4,4710.7,2096.1
1620,3213.4,3612.8,3761.9,3920.8,3942.5,3853.7,3871.4,NaN,3096.4,3194.8,2978.4,3146,3223.6,3483,3589.5,2944.3,4218.4,4445,4590.6,4777.5,4859,4751.2,4712.9,2100
1626,2579.6,2821.3,2995.5,3123.1,3180.1,3133.3,3145.6,NaN,2492.9,2552.5,2456.8,2634.8,2649.1,2790.6,2934.8,2292.8,3445.8,3649.1,3734.8,3899.3,3930.3,3862.9,3815.9,1693
1632,2249.5,2476.9,2568.6,2709.4,2694.1,2646.9,2638,NaN,2035.2,2129,2008.2,2148.8,2195.2,2346.7,2407,1925,2867.9,3044.6,3129.1,3243.6,3339.3,3193,3194.7,1337.1
1638,2238.2,2410.8,2523.9,2647.7,2696,2593,2595.1,NaN,2062.3,2077.9,1957.3,2120.5,2143.8,2282.1,2336,1852.6,2684.2,2916.6,2966.7,3074.7,3186.2,3081.3,2966.7,1234.9
1644,1846,2039.9,2126.4,2227.7,2219.7,2174.3,2193.1,NaN,1728.1,1784.8,1685.4,1804.8,1846.2,1915.6,2011.5,1571.1,2345.5,2490.1,2546.3,2643,2692.8,2673,2644.8,1155
1650,2297.5,2502.6,2582.6,2693.5,2766.6,2687.3,2691.3,NaN,2138.4,2191.1,2064.5,2228.3,2243.5,2350.2,2468.1,1970.8,2967.2,3164.2,3188.1,3324.5,3379.2,3316.9,3234.1,1413.6
1656,2278.6,2483.4,2611.6,2712.3,2749.8,2714.2,2689.9,NaN,2135.9,2154.9,2050.3,2168.1,2242.8,2360.4,2483.4,1952.1,2994.5,3156,3193.4,3246,3401.7,3296.1,3323.2,1382.5
1662,2278.8,2506,2645.4,2709.2,2731.4,2723.1,2667.6,NaN,2115.9,2189.7,2053.7,2221.1,2278.7,2361.7,2487.6,1967.8,3003.2,3104.2,3211,3254.2,3350.7,3357.3,3291.5,1353.4
1668,2263.2,2480.7,2624,2748.3,2748.4,2665.5,2686.6,NaN,2135.7,2169.3,2051.8,2201.8,2254.3,2353.4,2465.9,1942.9,2979.7,3121.4,3199.4,3290.6,3338.8,3302.3,3234.5,1385.9
1674,2267,2497.4,2602.7,2740.2,2708.2,2653.2,2681.6,NaN,2138.3,2204.4,2028.2,2193.8,2235.2,2340.6,2493,1927.2,2951.9,3130.2,3172.8,3282.2,3404.3,3296.1,3273.2,1408.5
1680,2267.7,2509.5,2609.1,2728.2,2734.8,2694.8,2688.5,NaN,2160.5,2186.3,2050.4,2215.4,2284,2379.3,2491.9,1976.7,2960.9,3141.3,3177.7,3297.4,3340.3,3320.7,3281.2,1385.1
1686,2264.4,2486.7,2638.7,2741.9,2701.2,2648.1,2679.6,NaN,2136.5,2188.7,2044.9,2193.5,2232.2,2338.4,2462.7,1950.1,2953.9,3147,3158.8,3304.2,3383.1,3303.9,3249.1,1378
1698,2261.6,2524,2660.6,2759.1,2758.8,2661.3,2715.5,NaN,2132.3,2188.3,2032.2,2197.5,2233.7,2368.9,2494.6,1948.6,2951.6,3128.8,3225.8,3262.5,3349,3302.9,3264.9,1388.2
1704,2296.8,2503,2628.3,2733.3,2736.5,2715.1,2732,NaN,2092.9,2205.1,2059.9,2210.5,2255.4,2334.6,2488.4,1951.8,2952.6,3129.2,3195.1,3269.4,3408.5,3291.9,3288.2,1400.9
1710,2261.6,2496.7,2616.8,2736.3,2730,2694.1,2684.6,NaN,2116.5,2178.6,2045.7,2212.4,2239.7,2371.6,2498.3,1944.6,2987.6,3117,3181.5,3274.5,3366.5,3340.8,3239,1388.3
1722,2281.9,2514.8,2626,2728.3,2769.6,2732.4,2709.4,NaN,2096.8,2160.8,2045.3,2222.4,2246.6,2374.4,2467.1,1932.8,2947,3147.2,3178.4,3316.6,3403.2,3312,3224.2,1413.6
1728,2245.6,2534.2,2635.7,2715.5,2734.3,2704.3,2698.1,NaN,2136.1,2173.3,2058.6,2189.7,2249.7,2378.4,2506.9,1958.2,3001.8,3125.4,3211.2,3295.3,3409.1,3305.8,3274.9,1399.7
1734,2239.7,2516.8,2630.2,2730.7,2706.6,2685.4,2704.3,NaN,2149.3,2190.8,2035.7,2225.3,2239.6,2399.9,2469.7,1984.2,2992.1,3162.9,3159.2,3257.4,3385.4,3331.4,3263.4,1404.4
1740,2267.3,2513.1,2637.2,2705.9,2737.9,2710.2,2722.9,NaN,2111.3,2206.2,2041.6,2207.1,2245.1,2372.1,2508.3,1992.9,2973.4,3133.3,3205.3,3241.7,3360,3296.3,3252.4,1371.3
1752,2263.9,2521.1,2610.9,2746.5,2700.1,2732.5,2689.3,NaN,2120.2,2183.1,2056,2171.8,2264.7,2390.8,2481.5,1983.6,2930.8,3126.7,3146.8,3273.1,3368.6,3313.9,3261.2,1411.9
1758,2275.2,2517.7,2605.4,2726,2797.2,2706,2707.6,NaN,2105.1,2153.1,2042.3,2197,2236.9,2372.8,2520.2,1969.4,2956.2,3138.4,3176.6,3297.9,3332.7,3316.4,3255,1340.8
1764,2258.7,2525.1,2634.1,2747,2728.2,2688.7,2719.4,NaN,2133.3,2165.2,2067.6,2181.5,2267.1,2370.1,2456.4,1945.1,2967.9,3146.4,3155.7,3344.4,3414.5,3321.1,3257.4,1409.1
1770,2293.2,2540.2,2639.5,2727.9,2760.3,2692.3,2654.9,NaN,2132.2,2193.1,2068.4,2181.6,2233.6,2404.1,2495.7,1979.5,2962.3,3108.9,3215.8,3291.5,3411.2,3325.8,3245.9,1406.2
1776,2265.7,2485.3,2609.2,2698.2,2737.5,2679.8,2694.6,NaN,2118.2,2176.1,2043.4,2193,2254.8,2384.8,2476.3,1960.7,2981.4,3146.4,3176.7,3276.1,3372.2,3327.2,3241.2,1390.2
1782,2282.1,2530.6,2611.5,2709.3,2730,2686.9,2736.9,NaN,2144.3,2176.1,2045.8,2194.2,2274.8,2371,2523.1,1977.9,2991.6,3113.2,3144.9,3273,3370.2,3310.9,3200.7,1345.8
1788,2268,2497.2,2633.5,2728.4,2761.5,2679.4,2694.3,NaN,2126.9,2166.2,2054.5,2223.9,2254.9,2386.4,2473.9,1946.4,2956.2,3100.9,3188.9,3261.4,3408.4,3308,3227.3,1391.5
1794,2279.8,2518.5,2624.7,2749.1,2732.1,2653,2702.5,NaN,2136,2137.7,2048.6,2206.3,2245.5,2385.5,2500.1,1979,2980.1,3132.1,3203,3278,3358.3,3306.6,3254,1342.1
